epoch,latents_loss,learning_rate,loss,reconstruction_loss,species_loss,val_latents_loss,val_loss,val_reconstruction_loss,val_species_loss
20,4.470673084259033,0.0010000000474974513,8.990079879760742,1.904086709022522,2.6153178215026855,4.582179069519043,9.047364234924316,1.648352861404419,2.7959561347961426
21,4.423118591308594,0.0010000000474974513,8.869413375854492,1.8590307235717773,2.5872623920440674,4.466388702392578,8.685311317443848,1.4999549388885498,2.689706563949585
22,4.3980207443237305,0.0010000000474974513,8.6442232131958,1.6901766061782837,2.5560264587402344,4.4713921546936035,9.646832466125488,2.2063419818878174,2.9408626556396484
23,4.369933128356934,0.0010000000474974513,8.568446159362793,1.6553466320037842,2.543166399002075,4.459470272064209,9.862679481506348,2.511213541030884,2.866652011871338
24,4.341966152191162,0.0010000000474974513,8.806536674499512,1.8904696702957153,2.5741021633148193,4.52236795425415,8.601632118225098,1.392629861831665,2.664423942565918
25,4.304133892059326,0.0010000000474974513,8.43538761138916,1.637786865234375,2.4934682846069336,4.494097709655762,8.450424194335938,1.2924014329910278,2.6341724395751953
26,4.256037712097168,0.0010000000474974513,8.177935600280762,1.4694501161575317,2.4524478912353516,4.581445217132568,9.065462112426758,1.7310864925384521,2.7248966693878174
27,4.2300825119018555,0.0010000000474974513,8.188226699829102,1.5137951374053955,2.444352388381958,4.685730934143066,9.821473121643066,2.003528118133545,3.1051199436187744
28,4.179572582244873,0.0010000000474974513,8.036142349243164,1.431472897529602,2.42509388923645,4.480834484100342,8.788287162780762,1.5970810651779175,2.6833958625793457
29,4.138492584228516,0.0010000000474974513,8.005830764770508,1.4787359237670898,2.3886022567749023,4.3119425773620605,7.946921348571777,1.150830864906311,2.455643892288208
30,4.103395462036133,0.0010000000474974513,7.786304473876953,1.3464382886886597,2.33646821975708,4.338814735412598,8.276930809020996,1.4344532489776611,2.475206136703491
31,4.066660404205322,0.0010000000474974513,7.744273662567139,1.3345911502838135,2.343024253845215,4.162576675415039,7.571434497833252,1.0747370719909668,2.311336040496826
32,4.07004451751709,0.0010000000474974513,7.683804988861084,1.2620455026626587,2.3517143726348877,4.321046829223633,7.8564982414245605,1.1202768087387085,2.3890419006347656
33,4.039202690124512,0.0010000000474974513,7.642354965209961,1.282516598701477,2.3206355571746826,4.334723949432373,8.130558013916016,1.289445161819458,2.4781548976898193
34,4.0171732902526855,0.0010000000474974513,7.58462381362915,1.2383347749710083,2.329113006591797,4.282090187072754,7.723249435424805,1.1091115474700928,2.3086211681365967
35,3.9668445587158203,0.0010000000474974513,7.550600051879883,1.3002444505691528,2.2835094928741455,4.1758928298950195,7.770111560821533,1.272146463394165,2.296729803085327
36,3.9355227947235107,0.0010000000474974513,7.413764476776123,1.2101207971572876,2.2681212425231934,4.263283729553223,8.031766891479492,1.301458716392517,2.44478702545166
37,3.9031717777252197,0.0010000000474974513,7.315720081329346,1.1927582025527954,2.2197906970977783,4.074950218200684,7.4351043701171875,0.9910896420478821,2.351841449737549
38,3.9317846298217773,0.0010000000474974513,7.319486618041992,1.1373867988586426,2.2503132820129395,4.145959854125977,7.723190784454346,1.174293875694275,2.3779706954956055
39,3.8902647495269775,0.0010000000474974513,7.313113689422607,1.162147879600525,2.2607009410858154,4.130252838134766,7.513622283935547,0.9717151522636414,2.39363694190979
40,3.8553860187530518,0.0010000000474974513,7.221397876739502,1.1359844207763672,2.2300257682800293,4.151407241821289,7.584815979003906,1.0393173694610596,2.3717310428619385
41,3.8442599773406982,0.0010000000474974513,7.143953800201416,1.097084403038025,2.202609062194824,4.090503692626953,7.368556499481201,0.9341273903846741,2.321134328842163
42,3.828761577606201,0.0010000000474974513,7.277648448944092,1.20773446559906,2.2411534786224365,4.2503981590271,7.823373317718506,1.1621659994125366,2.3998336791992188
43,3.7997164726257324,0.0010000000474974513,7.166872978210449,1.1624655723571777,2.204693078994751,4.070180892944336,7.541333198547363,1.135694146156311,2.309004068374634
44,3.764240264892578,0.0010000000474974513,6.9806952476501465,1.0641344785690308,2.152320384979248,4.115662097930908,7.350587368011475,0.9561447501182556,2.25974178314209
45,3.7179107666015625,0.0010000000474974513,6.909897327423096,1.0589909553527832,2.132996082305908,4.038028240203857,7.269291400909424,0.9588253498077393,2.251699447631836
46,3.727654457092285,0.0010000000474974513,6.911932945251465,1.0532549619674683,2.131021738052368,4.012704372406006,7.47654390335083,1.107856035232544,2.3324766159057617
47,3.693539619445801,0.0010000000474974513,6.860161304473877,1.0654983520507812,2.1011228561401367,4.058781623840332,7.420335292816162,1.0833320617675781,2.2532432079315186
48,3.6781158447265625,0.0010000000474974513,6.797892093658447,1.0256882905960083,2.0940890312194824,4.0965962409973145,7.447977542877197,1.1038867235183716,2.2221240997314453
49,3.6776514053344727,0.0010000000474974513,6.824563980102539,1.0572437047958374,2.0896694660186768,4.110184669494629,7.8726067543029785,1.4144054651260376,2.3241240978240967
50,3.6700689792633057,0.0010000000474974513,6.7835845947265625,1.0576562881469727,2.055859088897705,4.088573932647705,7.41408109664917,0.9933276772499084,2.307527542114258
51,3.6330764293670654,0.0010000000474974513,6.700552463531494,1.0410735607147217,2.0264036655426025,4.147180080413818,7.486856937408447,1.041825771331787,2.276989698410034
52,3.625856876373291,0.0010000000474974513,6.691291332244873,1.0276260375976562,2.0378081798553467,4.109926223754883,7.48148775100708,1.0127116441726685,2.3396928310394287
53,3.616326093673706,0.0010000000474974513,6.70156192779541,1.040977120399475,2.044257402420044,4.07980489730835,7.361994743347168,0.9781759977340698,2.282132387161255
54,3.552182674407959,0.0010000000474974513,6.506114482879639,0.9636831879615784,1.990248441696167,4.03297233581543,7.196688652038574,0.8981950879096985,2.2400777339935303
55,3.4178578853607178,0.0005000000237487257,6.165399551391602,0.8980432748794556,1.849501132965088,4.0211920738220215,7.19387674331665,0.8843997120857239,2.266237258911133
56,3.3636257648468018,0.0005000000237487257,6.036438941955566,0.8657763600349426,1.8070361614227295,4.014987945556641,7.2110748291015625,0.9333477020263672,2.2430057525634766
57,3.3281571865081787,0.0005000000237487257,5.953984260559082,0.8431040644645691,1.782724380493164,4.0020060539245605,7.197265625,0.9190652966499329,2.255587339401245
58,3.2884929180145264,0.0005000000237487257,5.899614334106445,0.8490743637084961,1.7620443105697632,4.022796154022217,7.284871578216553,0.996478259563446,2.245387315750122
59,3.2690234184265137,0.0005000000237487257,5.881918907165527,0.8610687851905823,1.7518268823623657,4.028520584106445,7.107136249542236,0.8239387273788452,2.234065294265747
60,3.252436876296997,0.0005000000237487257,5.821825981140137,0.8326235413551331,1.7367665767669678,4.039343357086182,7.286375999450684,0.9555652737617493,2.267390012741089
61,3.240938901901245,0.0005000000237487257,5.772017478942871,0.8143325448036194,1.7167479991912842,4.098180294036865,7.378774642944336,0.9599950909614563,2.297541618347168
62,3.2159810066223145,0.0005000000237487257,5.740444183349609,0.8201369643211365,1.7043254375457764,4.045598030090332,7.242453575134277,0.9102911949157715,2.2630507946014404
63,3.1940388679504395,0.0005000000237487257,5.720329284667969,0.8368719220161438,1.689418077468872,4.055736541748047,7.192224025726318,0.8636121153831482,2.251286506652832
64,3.1569814682006836,0.0005000000237487257,5.663688659667969,0.824322521686554,1.6823859214782715,4.104738235473633,7.351199626922607,0.8883445262908936,2.330618143081665
65,3.144622564315796,0.0005000000237487257,5.644862651824951,0.8393697738647461,1.6608705520629883,4.099555492401123,7.316973686218262,0.8435961008071899,2.3482778072357178
66,3.078012228012085,0.0002500000118743628,5.4506731033325195,0.7653949856758118,1.6072665452957153,4.087406635284424,7.279179096221924,0.8011638522148132,2.3634402751922607
67,3.054622173309326,0.0002500000118743628,5.391384124755859,0.7573677897453308,1.5793954133987427,4.0761613845825195,7.2290520668029785,0.7950370907783508,2.3326029777526855
68,3.0060524940490723,0.0002500000118743628,5.303384780883789,0.7489942312240601,1.5483394861221313,4.051097393035889,7.255526542663574,0.7864861488342285,2.392697811126709
69,2.983283281326294,0.0002500000118743628,5.265071392059326,0.7468044757843018,1.5349833965301514,4.047092437744141,7.156496524810791,0.7762505412101746,2.3077805042266846
70,2.9635543823242188,0.0002500000118743628,5.217973709106445,0.7427762150764465,1.5116411447525024,4.0729899406433105,7.213308334350586,0.7827247977256775,2.331007242202759
71,2.949084758758545,0.0002500000118743628,5.176389694213867,0.7347920536994934,1.4925129413604736,4.040378093719482,7.204083442687988,0.7929884195327759,2.3444104194641113
72,2.9148364067077637,0.0002500000118743628,5.1333513259887695,0.7392148971557617,1.4793003797531128,4.052842617034912,7.205883979797363,0.8055739402770996,2.322533369064331
73,2.919795513153076,0.0002500000118743628,5.131943225860596,0.7352407574653625,1.476906180381775,4.045886516571045,7.204238414764404,0.8155562877655029,2.315791368484497
74,2.868964195251465,0.0001250000059371814,4.993766784667969,0.6981036067008972,1.4266988039016724,3.9697060585021973,6.957810878753662,0.7741351127624512,2.189373731613159
75,2.8437106609344482,0.0001250000059371814,4.951019287109375,0.6955370903015137,1.4117724895477295,3.9460501670837402,6.894254684448242,0.751940906047821,2.172801971435547
76,2.820906400680542,0.0001250000059371814,4.906651020050049,0.6915353536605835,1.394209384918213,3.982424259185791,6.976767539978027,0.7495134472846985,2.2210514545440674
77,2.8056392669677734,0.0001250000059371814,4.8772478103637695,0.6858004927635193,1.3858083486557007,3.9729697704315186,6.960317611694336,0.7484395503997803,2.2175581455230713
78,2.793989896774292,0.0001250000059371814,4.860235691070557,0.6871893405914307,1.3790558576583862,3.967238664627075,6.910670757293701,0.7370717525482178,2.1832315921783447
79,2.7801601886749268,0.0001250000059371814,4.834506511688232,0.6852213144302368,1.3691253662109375,3.967548131942749,6.948308944702148,0.7559469938278198,2.200986385345459
80,2.7853891849517822,0.0001250000059371814,4.823807716369629,0.6828975081443787,1.35552179813385,3.9975597858428955,6.987689018249512,0.7415544986724854,2.2253289222717285
81,2.7558040618896484,0.0001250000059371814,4.794094562530518,0.6830903887748718,1.3551979064941406,3.979168653488159,6.948350429534912,0.7355895042419434,2.2102184295654297
82,2.7345492839813232,0.0001250000059371814,4.754706859588623,0.6825867295265198,1.3375697135925293,3.981288194656372,6.952717304229736,0.7386403679847717,2.2093138694763184
83,2.7322826385498047,0.0001250000059371814,4.751306056976318,0.6828799843788147,1.3361433744430542,3.9955790042877197,7.002382755279541,0.7579410672187805,2.2262489795684814
84,2.7037012577056885,6.25000029685907e-05,4.681151866912842,0.6653279066085815,1.3121228218078613,3.999499559402466,6.842191696166992,0.7053361535072327,2.115480422973633
85,2.691073179244995,6.25000029685907e-05,4.659278869628906,0.667987048625946,1.3002192974090576,4.002613067626953,6.8503947257995605,0.7070890069007874,2.1197757720947266
86,2.672210454940796,6.25000029685907e-05,4.636985778808594,0.6682602167129517,1.296514868736267,4.010403156280518,6.863265037536621,0.7091227173805237,2.1225345134735107
87,2.6584384441375732,6.25000029685907e-05,4.614022254943848,0.6644282341003418,1.2911549806594849,4.016544342041016,6.883016586303711,0.716499388217926,2.1283767223358154
88,2.6577329635620117,6.25000029685907e-05,4.595917701721191,0.6611300706863403,1.2770549058914185,4.005131244659424,6.852874279022217,0.7063180208206177,2.1197550296783447
89,2.655653715133667,6.25000029685907e-05,4.606962203979492,0.6661354899406433,1.2851741313934326,4.023013591766357,6.876710414886475,0.7053507566452026,2.1275017261505127
90,2.644713878631592,6.25000029685907e-05,4.583463191986084,0.6625803709030151,1.2761681079864502,4.017026424407959,6.881598949432373,0.7099254727363586,2.133077383041382
91,2.6311066150665283,6.25000029685907e-05,4.56497859954834,0.6653191447257996,1.2685538530349731,4.0260138511657715,6.886885643005371,0.7050061821937561,2.1341428756713867
92,2.6149179935455322,3.125000148429535e-05,4.526619911193848,0.6585757732391357,1.253126621246338,4.03087043762207,6.901856422424316,0.7073367834091187,2.142073154449463
93,2.617253541946411,3.125000148429535e-05,4.526518821716309,0.655343770980835,1.253922462463379,4.030547618865967,6.905763149261475,0.708992600440979,2.143601417541504
94,2.6006336212158203,3.125000148429535e-05,4.494542598724365,0.6545519828796387,1.2393560409545898,4.02789306640625,6.899982929229736,0.7068349123001099,2.1425113677978516
95,2.597334384918213,3.125000148429535e-05,4.494836330413818,0.6512308716773987,1.2462700605392456,4.026608943939209,6.889575958251953,0.704217791557312,2.135798215866089
