epoch,latents_loss,learning_rate,loss,reconstruction_loss,species_loss,val_latents_loss,val_loss,val_reconstruction_loss,val_species_loss
14,4.769969940185547,0.0010000000474974513,10.490965843200684,2.612251043319702,3.1087474822998047,5.068426132202148,10.371612548828125,1.8973643779754639,3.409585952758789
15,4.750836372375488,0.0010000000474974513,10.296673774719238,2.4758899211883545,3.069943904876709,5.46185827255249,12.296894073486328,2.8569629192352295,3.9945876598358154
16,4.6686577796936035,0.0010000000474974513,9.975162506103516,2.353286027908325,2.953223705291748,4.807532787322998,10.800678253173828,2.520545482635498,3.4921658039093018
17,4.633443832397461,0.0010000000474974513,9.688345909118652,2.1636006832122803,2.8913044929504395,5.249558448791504,12.515579223632812,3.2596428394317627,4.0162177085876465
18,4.590343475341797,0.0010000000474974513,9.708975791931152,2.223839521408081,2.894796133041382,4.822667121887207,11.004861831665039,2.8507704734802246,3.3534743785858154
19,4.528502941131592,0.0010000000474974513,9.268293380737305,1.929469347000122,2.810321807861328,4.784828186035156,10.762276649475098,2.7923600673675537,3.179415702819824
20,4.49099588394165,0.0010000000474974513,9.216889381408691,1.9558440446853638,2.7700486183166504,4.772737979888916,10.309475898742676,2.3624939918518066,3.1726574897766113
21,4.468073844909668,0.0010000000474974513,8.931442260742188,1.767032265663147,2.696335792541504,4.538005828857422,9.058218002319336,1.6427010297775269,2.881692886352539
22,4.414161682128906,0.0010000000474974513,8.738768577575684,1.69963800907135,2.624969720840454,4.572994709014893,10.063162803649902,2.5518112182617188,2.9390740394592285
23,4.360895156860352,0.0010000000474974513,8.71481990814209,1.7257136106491089,2.6282143592834473,4.716982364654541,8.823780059814453,1.4758790731430054,2.620739698410034
24,4.338650703430176,0.0010000000474974513,8.560955047607422,1.6326607465744019,2.5896432399749756,4.581726551055908,8.528219223022461,1.417037010192871,2.5153074264526367
25,4.297446250915527,0.0010000000474974513,8.437997817993164,1.5977082252502441,2.542844295501709,4.407606601715088,8.67884349822998,1.5703818798065186,2.7027053833007812
26,4.2821855545043945,0.0010000000474974513,8.346792221069336,1.5136771202087402,2.550930976867676,4.419376373291016,9.236334800720215,2.081941604614258,2.7284672260284424
27,4.240365505218506,0.0010000000474974513,8.228991508483887,1.5060594081878662,2.4825634956359863,4.4347686767578125,8.72604751586914,1.627252221107483,2.654815912246704
28,4.1978864669799805,0.0010000000474974513,8.123124122619629,1.4495221376419067,2.4757115840911865,4.488811492919922,8.574413299560547,1.4351617097854614,2.6387743949890137
29,4.202919006347656,0.0010000000474974513,8.158321380615234,1.4967656135559082,2.4586374759674072,4.468194961547852,9.176233291625977,2.104116916656494,2.5940239429473877
30,4.178396224975586,0.0010000000474974513,8.014692306518555,1.406960368156433,2.4293384552001953,4.288072109222412,8.176494598388672,1.3568439483642578,2.530688762664795
31,4.135940074920654,0.0010000000474974513,7.836483478546143,1.3214648962020874,2.379075765609741,4.346698760986328,8.478455543518066,1.6194491386413574,2.495940685272217
32,4.094706058502197,0.0010000000474974513,7.799356937408447,1.3134922981262207,2.3911612033843994,4.301151752471924,8.10985279083252,1.243199348449707,2.5499610900878906
33,4.103725433349609,0.0010000000474974513,7.831298828125,1.3513444662094116,2.376227617263794,4.4930877685546875,8.254874229431152,1.1523386240005493,2.587460517883301
34,4.048533916473389,0.0010000000474974513,7.673246383666992,1.3026448488235474,2.322068452835083,4.559723854064941,9.26159381866455,1.785136342048645,2.8931002616882324
35,4.05515718460083,0.0010000000474974513,7.7211222648620605,1.2923341989517212,2.373629570007324,4.64120626449585,8.533468246459961,1.1852349042892456,2.687486171722412
36,4.0503950119018555,0.0010000000474974513,7.6230692863464355,1.2282382249832153,2.3444347381591797,4.556901454925537,8.116965293884277,1.123052954673767,2.4094314575195312
37,3.9879579544067383,0.0010000000474974513,7.501259803771973,1.2091872692108154,2.30411434173584,4.213728427886963,7.695584297180176,1.1158288717269897,2.339991807937622
38,3.9836599826812744,0.0010000000474974513,7.4295654296875,1.1799613237380981,2.2659454345703125,4.2991461753845215,7.803565502166748,1.064436674118042,2.416682243347168
39,3.9334399700164795,0.0010000000474974513,7.351420879364014,1.1615360975265503,2.2564427852630615,4.325938701629639,8.5094575881958,1.5954327583312988,2.5599279403686523
40,3.913151741027832,0.0010000000474974513,7.255699634552002,1.120168685913086,2.2223799228668213,4.258764743804932,7.843449592590332,1.1398197412490845,2.420938014984131
41,3.892571210861206,0.0010000000474974513,7.214515209197998,1.0930142402648926,2.228928327560425,4.328421115875244,7.9246745109558105,1.0994172096252441,2.470309257507324
42,3.878342628479004,0.0010000000474974513,7.16234016418457,1.0929603576660156,2.191037654876709,4.294235706329346,7.8994140625,1.188085675239563,2.395318031311035
43,3.8572442531585693,0.0010000000474974513,7.166118144989014,1.1136114597320557,2.195262908935547,4.421483993530273,8.050037384033203,1.0467647314071655,2.5586202144622803
44,3.8464603424072266,0.0010000000474974513,7.186966419219971,1.1375411748886108,2.2029659748077393,4.395936489105225,8.507648468017578,1.4044065475463867,2.688131093978882
45,3.8342456817626953,0.0010000000474974513,7.173669815063477,1.1570892333984375,2.18233323097229,4.352811813354492,7.910412788391113,1.0443557500839233,2.4934465885162354
46,3.6857519149780273,0.0005000000237487257,6.702675819396973,0.9869190454483032,2.0300042629241943,4.079358100891113,7.272678852081299,0.8914216756820679,2.277733564376831
47,3.6285769939422607,0.0005000000237487257,6.578028678894043,0.9614788889884949,1.9879748821258545,4.07248592376709,7.239275932312012,0.8654475808143616,2.2819244861602783
48,3.596968412399292,0.0005000000237487257,6.529619216918945,0.9621750116348267,1.9704773426055908,4.030515193939209,7.214807033538818,0.9090587496757507,2.2540595531463623
49,3.5737245082855225,0.0005000000237487257,6.503787517547607,0.9735003709793091,1.9565614461898804,4.1045732498168945,7.440582752227783,0.958888590335846,2.3555328845977783
50,3.5704798698425293,0.0005000000237487257,6.480926990509033,0.9672646522521973,1.9431815147399902,4.026463985443115,7.134417533874512,0.8522278666496277,2.237112045288086
51,3.5134716033935547,0.0005000000237487257,6.3165459632873535,0.9075970649719238,1.8954765796661377,4.036047458648682,7.282984256744385,0.9230780601501465,2.3049356937408447
52,3.488478422164917,0.0005000000237487257,6.28366756439209,0.9056575298309326,1.889532446861267,4.053160190582275,7.187190532684326,0.8511319160461426,2.263221263885498
53,3.4494612216949463,0.0005000000237487257,6.211481094360352,0.8993661999702454,1.8626548051834106,4.074431896209717,7.285747051239014,0.9042736887931824,2.2897162437438965
54,3.42559814453125,0.0005000000237487257,6.166348934173584,0.8887500166893005,1.852001428604126,4.0619096755981445,7.217841148376465,0.8661441802978516,2.2732131481170654
55,3.4164133071899414,0.0005000000237487257,6.144103527069092,0.8953484892845154,1.8323431015014648,4.08087158203125,7.307421684265137,0.897845447063446,2.3125734329223633
56,3.371428966522217,0.0005000000237487257,6.078277111053467,0.8938973546028137,1.8129520416259766,4.08971643447876,7.504237651824951,0.9909446239471436,2.405869483947754
57,3.3436391353607178,0.0005000000237487257,6.042910099029541,0.8936797976493835,1.80559241771698,4.063433647155762,7.318036079406738,0.9041411876678467,2.335845947265625
58,3.330097198486328,0.0005000000237487257,6.049984455108643,0.9208952188491821,1.7989912033081055,4.074975490570068,7.293062210083008,0.859469473361969,2.341470718383789
59,3.258502721786499,0.0002500000118743628,5.806447982788086,0.815559983253479,1.732385277748108,4.1133713722229,7.350542068481445,0.8603861927986145,2.361845016479492
60,3.221252679824829,0.0002500000118743628,5.736556053161621,0.8140662312507629,1.7012367248535156,4.084278106689453,7.299072265625,0.8280331492424011,2.372406244277954
61,3.178835153579712,0.0002500000118743628,5.661980628967285,0.8106058835983276,1.67253839969635,4.067553997039795,7.306156635284424,0.8737895488739014,2.3498260974884033
62,3.1676621437072754,0.0002500000118743628,5.6281561851501465,0.8009501695632935,1.6595443487167358,4.046546459197998,7.231412887573242,0.8351402878761292,2.3343746662139893
63,3.1504886150360107,0.0002500000118743628,5.589755535125732,0.7933417558670044,1.6459245681762695,4.043066501617432,7.228632926940918,0.8453503847122192,2.3250465393066406
64,3.107363700866699,0.0002500000118743628,5.531038761138916,0.7943018674850464,1.6293748617172241,4.101962089538574,7.333220958709717,0.8416200280189514,2.3722753524780273
65,3.1053528785705566,0.0002500000118743628,5.510501384735107,0.7890738248825073,1.6160738468170166,4.077887535095215,7.3250732421875,0.8518597483634949,2.3819000720977783
66,3.0861494541168213,0.0002500000118743628,5.472110271453857,0.7870948910713196,1.5988649129867554,4.129739284515381,7.471194744110107,0.8804429769515991,2.445611000061035
67,3.058917760848999,0.0001250000059371814,5.38760232925415,0.7455435395240784,1.5831420421600342,4.106847286224365,7.396491527557373,0.8644529581069946,2.4137721061706543
68,3.0298116207122803,0.0001250000059371814,5.326894760131836,0.7434442043304443,1.5536400079727173,4.074272155761719,7.343019962310791,0.8733579516410828,2.383676290512085
69,3.0260441303253174,0.0001250000059371814,5.3224921226501465,0.7415732145309448,1.5548772811889648,4.114068508148193,7.384392738342285,0.8585628867149353,2.4009487628936768
70,3.009559392929077,0.0001250000059371814,5.28212308883667,0.7386173605918884,1.5339473485946655,4.108435153961182,7.412473201751709,0.8695564270019531,2.422057628631592
